name,time,state
Staande_Lamp_5,1512849253298,0
Staande_Lamp_1,1512852206122,0
Staande_Lamp_2,1512853871495,1
Staande_Lamp_3,1512853720152,0
Staande_Lamp_3,1512853574795,1
Staande_Lamp_3,1512856043505,1
Staande_Lamp_4,1512853651091,0
Staande_Lamp_5,1512852465490,0
Staande_Lamp_1,1512855405259,0
Staande_Lamp_2,1512855838852,1
Staande_Lamp_3,1512855301040,0
Staande_Lamp_3,1512859091018,1
Staande_Lamp_3,1512859603811,1
Staande_Lamp_4,1512856693021,0
Staande_Lamp_5,1512858219238,0
Staande_Lamp_1,1512859749897,1
Staande_Lamp_2,1512861002736,1
Staande_Lamp_3,1512860438416,0
Staande_Lamp_3,1512862567550,1
Staande_Lamp_3,1512863344214,1
Staande_Lamp_4,1512860975289,1
Staande_Lamp_5,1512861270986,1
Staande_Lamp_1,1512863115538,1
Staande_Lamp_2,1512863617846,1
Staande_Lamp_3,1512863522385,0
Staande_Lamp_3,1512865509407,1
Staande_Lamp_3,1512866744514,0
Staande_Lamp_4,1512864342286,0
Staande_Lamp_5,1512864422482,0
Staande_Lamp_1,1512867759345,0
Staande_Lamp_2,1512866209042,0
Staande_Lamp_3,1512867091700,0
Staande_Lamp_3,1512868380818,1
Staande_Lamp_3,1512870244749,1
Staande_Lamp_4,1512868729935,0
Staande_Lamp_5,1512868440391,1
Staande_Lamp_1,1512872637722,0
Staande_Lamp_2,1512871236850,1
Staande_Lamp_3,1512872035540,0
Staande_Lamp_3,1512871803272,1
Staande_Lamp_3,1512874991064,1
Staande_Lamp_4,1512872508174,0
Staande_Lamp_5,1512872324898,0
Staande_Lamp_1,1512876006992,1
Staande_Lamp_2,1512875712301,1
Staande_Lamp_3,1512875179907,0
Staande_Lamp_3,1512877153262,1
Staande_Lamp_3,1512878016813,0
Staande_Lamp_4,1512876607190,1
Staande_Lamp_5,1512874560245,0
Staande_Lamp_1,1512879344344,0
Staande_Lamp_2,1512878229233,0
Staande_Lamp_3,1512878979361,0
Staande_Lamp_3,1512878418359,0
Staande_Lamp_3,1512881249151,1
Staande_Lamp_4,1512880870705,0
Staande_Lamp_5,1512878837765,0
Staande_Lamp_1,1512880525569,1
Staande_Lamp_2,1512883139913,0
Staande_Lamp_3,1512881953975,0
Staande_Lamp_3,1512881859373,0
Staande_Lamp_3,1512885172141,1
Staande_Lamp_4,1512884132157,0
Staande_Lamp_5,1512881645496,1
Staande_Lamp_1,1512884513548,1
Staande_Lamp_2,1512884374352,1
Staande_Lamp_3,1512884326384,1
Staande_Lamp_3,1512886106332,0
Staande_Lamp_3,1512887832058,0
Staande_Lamp_4,1512886979074,1
Staande_Lamp_5,1512885502319,0
Staande_Lamp_1,1512888278930,1
Staande_Lamp_2,1512888605627,0
Staande_Lamp_3,1512890550464,0
Staande_Lamp_3,1512891171838,0
Staande_Lamp_3,1512890452432,1
Staande_Lamp_4,1512890564018,0
Staande_Lamp_5,1512890672111,0
Staande_Lamp_1,1512891576375,0
Staande_Lamp_2,1512891411104,0
Staande_Lamp_3,1512892826512,1
Staande_Lamp_3,1512895050520,1
Staande_Lamp_3,1512895248191,0
Staande_Lamp_4,1512893306547,0
Staande_Lamp_5,1512892865952,1
Staande_Lamp_1,1512896670827,1
Staande_Lamp_2,1512897040348,1
Staande_Lamp_3,1512895394717,0
Staande_Lamp_3,1512896367453,0
Staande_Lamp_3,1512897347088,0
Staande_Lamp_4,1512897266876,0
Staande_Lamp_5,1512897512121,1
Staande_Lamp_1,1512898785653,0
Staande_Lamp_2,1512900297364,1
Staande_Lamp_3,1512900446950,1
Staande_Lamp_3,1512902398730,1
Staande_Lamp_3,1512901295842,1
Staande_Lamp_4,1512901062382,1
Staande_Lamp_5,1512900871998,1
Staande_Lamp_1,1512904386675,1
Staande_Lamp_2,1512904496477,0
Staande_Lamp_3,1512904827178,1
Staande_Lamp_3,1512905650587,0
Staande_Lamp_3,1512907207211,1
Staande_Lamp_4,1512906119314,1
Staande_Lamp_5,1512903093102,0
Staande_Lamp_1,1512906272173,1
Staande_Lamp_2,1512907384618,0
Staande_Lamp_3,1512908063460,1
Staande_Lamp_3,1512909719703,1
Staande_Lamp_3,1512910974653,0
Staande_Lamp_4,1512908574712,1
Staande_Lamp_5,1512907205781,1
Staande_Lamp_1,1512911927215,1
Staande_Lamp_2,1512910282816,1
Staande_Lamp_3,1512912268756,0
Staande_Lamp_3,1512913496026,0
Staande_Lamp_3,1512914021447,1
Staande_Lamp_4,1512912880414,0
Staande_Lamp_5,1512911096666,0
Staande_Lamp_1,1512915124031,0
Staande_Lamp_2,1512914062147,0
Staande_Lamp_3,1512913919255,0
Staande_Lamp_3,1512917057285,0
Staande_Lamp_3,1512917771722,1
Staande_Lamp_4,1512914621836,1
Staande_Lamp_5,1512916471811,1
Staande_Lamp_1,1512919013188,1
Staande_Lamp_2,1512917765203,1
Staande_Lamp_3,1512919273929,1
Staande_Lamp_3,1512920460865,0
Staande_Lamp_3,1512920360174,0
Staande_Lamp_4,1512917804899,1
Staande_Lamp_5,1512917492674,1
Staande_Lamp_1,1512921479182,1
Staande_Lamp_2,1512920389936,1
Staande_Lamp_3,1512922512634,1
Staande_Lamp_3,1512923926020,0
Staande_Lamp_3,1512923888392,0
Staande_Lamp_4,1512921871881,0
Staande_Lamp_5,1512921125770,1
Staande_Lamp_1,1512925440925,1
Staande_Lamp_2,1512926324456,1
Staande_Lamp_3,1512926043291,0
Staande_Lamp_3,1512925691375,1
Staande_Lamp_3,1512927080676,1
Staande_Lamp_4,1512927132963,1
Staande_Lamp_5,1512924847499,1
Staande_Lamp_1,1512929369695,1
Staande_Lamp_2,1512928911451,1
Staande_Lamp_3,1512929312071,1
Staande_Lamp_3,1512931445829,0
Staande_Lamp_3,1512930919882,0
Staande_Lamp_4,1512930316851,0
Staande_Lamp_5,1512928877345,0
Staande_Lamp_1,1512933245649,0
Staande_Lamp_2,1512931357440,0
Staande_Lamp_3,1512932512773,0
Staande_Lamp_3,1512934458411,0
Staande_Lamp_3,1512935682557,0
Staande_Lamp_4,1512935066682,0
Staande_Lamp_5,1512933815856,1
Staande_Lamp_1,1512935132454,1
Staande_Lamp_2,1512935684782,1
Staande_Lamp_3,1512936920154,0
Staande_Lamp_3,1512937266716,1
Staande_Lamp_3,1512938320981,1
Staande_Lamp_4,1512937080170,0
Staande_Lamp_5,1512936300490,0
Staande_Lamp_1,1512939633414,0
Staande_Lamp_2,1512938935991,0
Staande_Lamp_3,1512940836213,0
Staande_Lamp_3,1512939328761,0
Staande_Lamp_3,1512941310811,0
Staande_Lamp_4,1512941335431,0
Staande_Lamp_5,1512939159633,0
Staande_Lamp_1,1512943128422,0
Staande_Lamp_2,1512943624139,1
Staande_Lamp_3,1512942561010,1
Staande_Lamp_3,1512945126745,0
Staande_Lamp_3,1512945587085,1
Staande_Lamp_4,1512944896745,1
Staande_Lamp_5,1512942533200,1
Staande_Lamp_1,1512945308431,0
Staande_Lamp_2,1512946581193,0
Staande_Lamp_3,1512946367151,0
Staande_Lamp_3,1512947937160,1
Staande_Lamp_3,1512949916912,1
Staande_Lamp_4,1512947340047,1
Staande_Lamp_5,1512948470847,1
Staande_Lamp_1,1512949813562,0
Staande_Lamp_2,1512949457203,0
Staande_Lamp_3,1512951783543,0
Staande_Lamp_3,1512952356837,1
Staande_Lamp_3,1512951479740,0
Staande_Lamp_4,1512950363045,0
Staande_Lamp_5,1512952109632,1
Staande_Lamp_1,1512952672945,1
Staande_Lamp_2,1512954018686,0
Staande_Lamp_3,1512953971059,0
Staande_Lamp_3,1512956586606,1
Staande_Lamp_3,1512954980288,1
Staande_Lamp_4,1512956102447,0
Staande_Lamp_5,1512954674310,1
Staande_Lamp_1,1512957987239,0
Staande_Lamp_2,1512957297407,0
Staande_Lamp_3,1512957418666,1
Staande_Lamp_3,1512957511717,0
Staande_Lamp_3,1512961464798,1
Staande_Lamp_4,1512959545196,1
Staande_Lamp_5,1512959234226,1
Staande_Lamp_1,1512961023210,1
Staande_Lamp_2,1512961356504,1
Staande_Lamp_3,1512960182638,0
Staande_Lamp_3,1512963865399,1
Staande_Lamp_3,1512963273744,1
Staande_Lamp_4,1512961078756,0
Staande_Lamp_5,1512960496535,1
Staande_Lamp_1,1512964157666,1
Staande_Lamp_2,1512965693518,0
Staande_Lamp_3,1512966265045,1
Staande_Lamp_3,1512966995534,0
Staande_Lamp_3,1512967183045,1
Staande_Lamp_4,1512966260992,1
Staande_Lamp_5,1512964445845,1
Staande_Lamp_1,1512969582754,0
Staande_Lamp_2,1512968880705,0
Staande_Lamp_3,1512969421214,1
Staande_Lamp_3,1512969991782,0
Staande_Lamp_3,1512971733777,1
Staande_Lamp_4,1512969009089,0
Staande_Lamp_5,1512968071265,0
Staande_Lamp_1,1512973116464,0
Staande_Lamp_2,1512970692208,1
Staande_Lamp_3,1512971020926,1
Staande_Lamp_3,1512972410964,0
Staande_Lamp_3,1512973445094,0
Staande_Lamp_4,1512973612043,0
Staande_Lamp_5,1512971720440,0
Staande_Lamp_1,1512976789279,0
Staande_Lamp_2,1512974158517,0
Staande_Lamp_3,1512975238833,1
Staande_Lamp_3,1512978109065,0
Staande_Lamp_3,1512977839112,0
Staande_Lamp_4,1512976805022,1
Staande_Lamp_5,1512976799190,1
Staande_Lamp_1,1512980454544,0
Staande_Lamp_2,1512979745696,0
Staande_Lamp_3,1512979937379,1
Staande_Lamp_3,1512980985157,1
Staande_Lamp_3,1512982077573,0
Staande_Lamp_4,1512979736407,0
Staande_Lamp_5,1512980822657,0
Staande_Lamp_1,1512983479619,0
Staande_Lamp_2,1512982677332,1
Staande_Lamp_3,1512983854039,0
Staande_Lamp_3,1512985007350,1
Staande_Lamp_3,1512984073060,0
Staande_Lamp_4,1512985362932,1
Staande_Lamp_5,1512982842456,1
Staande_Lamp_1,1512985010421,0
Staande_Lamp_2,1512987562624,1
Staande_Lamp_3,1512986900661,1
Staande_Lamp_3,1512987922270,0
Staande_Lamp_3,1512989699887,0
Staande_Lamp_4,1512987219211,0
Staande_Lamp_5,1512986831331,0
Staande_Lamp_1,1512990127728,1
Staande_Lamp_2,1512989731194,0
Staande_Lamp_3,1512989587502,1
Staande_Lamp_3,1512990172053,0
Staande_Lamp_3,1512993485454,0
Staande_Lamp_4,1512991670147,1
Staande_Lamp_5,1512990059348,0
Staande_Lamp_1,1512994848482,1
Staande_Lamp_2,1512995074336,1
Staande_Lamp_3,1512993753162,0
Staande_Lamp_3,1512996001488,0
Staande_Lamp_3,1512995058120,1
Staande_Lamp_4,1512995502013,0
Staande_Lamp_5,1512995630622,0
Staande_Lamp_1,1512998095027,0
Staande_Lamp_2,1512996660686,0
Staande_Lamp_3,1512998691820,1
Staande_Lamp_3,1512999454454,1
Staande_Lamp_3,1512998488056,0
Staande_Lamp_4,1512999333755,1
Staande_Lamp_5,1512997690066,0
Staande_Lamp_1,1513001245148,0
Staande_Lamp_2,1513000639854,1
Staande_Lamp_3,1512999326743,1
Staande_Lamp_3,1513001635725,0
Staande_Lamp_3,1513002479536,0
Staande_Lamp_4,1513003387112,0
Staande_Lamp_5,1513000351850,0
Staande_Lamp_1,1513003723375,1
Staande_Lamp_2,1513003622415,1
Staande_Lamp_3,1513002953762,0
Staande_Lamp_3,1513004429491,0
Staande_Lamp_3,1513007335541,0
Staande_Lamp_4,1513006006395,0
Staande_Lamp_5,1513005787171,0
Staande_Lamp_1,1513007765576,0
Staande_Lamp_2,1513009241042,1
Staande_Lamp_3,1513007983829,1
Staande_Lamp_3,1513010421217,0
Staande_Lamp_3,1513011315275,0
Staande_Lamp_4,1513010427755,0
Staande_Lamp_5,1513009861646,1
Staande_Lamp_1,1513011005349,0
Staande_Lamp_2,1513012978043,1
Staande_Lamp_3,1513010354051,1
Staande_Lamp_3,1513012932662,1
Staande_Lamp_3,1513015218500,0
Staande_Lamp_4,1513013510078,0
Staande_Lamp_5,1513011661679,0
Staande_Lamp_1,1513016659547,0
Staande_Lamp_2,1513015179707,0
Staande_Lamp_3,1513014646941,1
Staande_Lamp_3,1513016138535,0
Staande_Lamp_3,1513017138936,1
Staande_Lamp_4,1513017645654,1
Staande_Lamp_5,1513017153501,0
Staande_Lamp_1,1513017948372,1
Staande_Lamp_2,1513019180985,0
Staande_Lamp_3,1513017512626,1
Staande_Lamp_3,1513020158344,0
Staande_Lamp_3,1513020659671,1
Staande_Lamp_4,1513019069331,0
Staande_Lamp_5,1513018095095,1
Staande_Lamp_1,1513023387282,1
Staande_Lamp_2,1513021497764,0
Staande_Lamp_3,1513022273489,0
Staande_Lamp_3,1513023890888,1
Staande_Lamp_3,1513024874421,0
Staande_Lamp_4,1513024015515,1
Staande_Lamp_5,1513022267444,1
Staande_Lamp_1,1513024559809,1
Staande_Lamp_2,1513026535993,0
Staande_Lamp_3,1513026268973,1
Staande_Lamp_3,1513026183207,1
Staande_Lamp_3,1513029606972,1
Staande_Lamp_4,1513027695530,0
Staande_Lamp_5,1513028042101,0
Staande_Lamp_1,1513029334558,0
Staande_Lamp_2,1513028772063,1
Staande_Lamp_3,1513028472438,1
Staande_Lamp_3,1513032120490,0
Staande_Lamp_3,1513031065723,0
Staande_Lamp_4,1513032119806,1
Staande_Lamp_5,1513031342067,0
Staande_Lamp_1,1513033107429,0
Staande_Lamp_2,1513033696306,0
Staande_Lamp_3,1513033162472,0
Staande_Lamp_3,1513033809948,1
Staande_Lamp_3,1513036633463,0
Staande_Lamp_4,1513033180610,0
Staande_Lamp_5,1513033738096,0
Staande_Lamp_1,1513035749414,1
Staande_Lamp_2,1513036431068,0
Staande_Lamp_3,1513036798809,0
Staande_Lamp_3,1513039319475,0
Staande_Lamp_3,1513038010256,1
Staande_Lamp_4,1513038345670,0
Staande_Lamp_5,1513037867432,0
Staande_Lamp_1,1513039494355,0
Staande_Lamp_2,1513039336695,1
Staande_Lamp_3,1513041033193,0
Staande_Lamp_3,1513041335475,0
Staande_Lamp_3,1513042836335,0
Staande_Lamp_4,1513041041327,0
Staande_Lamp_5,1513040691209,0
Staande_Lamp_1,1513044084040,0
Staande_Lamp_2,1513043362425,1
Staande_Lamp_3,1513044816197,0
Staande_Lamp_3,1513044922472,0
Staande_Lamp_3,1513046890105,0
Staande_Lamp_4,1513045592711,1
Staande_Lamp_5,1513045036762,1
Staande_Lamp_1,1513047152631,1
Staande_Lamp_2,1513048945440,1
Staande_Lamp_3,1513047678307,0
Staande_Lamp_3,1513048609648,0
Staande_Lamp_3,1513049578636,1
Staande_Lamp_4,1513048488444,0
Staande_Lamp_5,1513047897556,0
Staande_Lamp_1,1513050484011,1
Staande_Lamp_2,1513050147326,1
Staande_Lamp_3,1513052432359,0
Staande_Lamp_3,1513051859619,0
Staande_Lamp_3,1513053532271,1
Staande_Lamp_4,1513052101479,1
Staande_Lamp_5,1513051354812,0
Staande_Lamp_1,1513054109707,0
Staande_Lamp_2,1513054120946,0
Staande_Lamp_3,1513056251901,1
Staande_Lamp_3,1513056888639,1
Staande_Lamp_3,1513056675286,0
Staande_Lamp_4,1513057157015,0
Staande_Lamp_5,1513055447456,0
Staande_Lamp_1,1513058862227,1
Staande_Lamp_2,1513058618833,1
Staande_Lamp_3,1513057577775,1
Staande_Lamp_3,1513060021421,1
Staande_Lamp_3,1513060330386,1
Staande_Lamp_4,1513058936317,1
Staande_Lamp_5,1513058277248,1
Staande_Lamp_1,1513062734436,1
Staande_Lamp_2,1513060614120,1
Staande_Lamp_3,1513062379118,0
Staande_Lamp_3,1513063106218,1
Staande_Lamp_3,1513064247730,1
Staande_Lamp_4,1513062096005,0
Staande_Lamp_5,1513064075494,1
Staande_Lamp_1,1513065370971,0
Staande_Lamp_2,1513066350680,0
Staande_Lamp_3,1513065575398,0
Staande_Lamp_3,1513067813572,1
Staande_Lamp_3,1513068455640,1
Staande_Lamp_4,1513066467456,1
Staande_Lamp_5,1513064862786,1
Staande_Lamp_1,1513069415944,0
Staande_Lamp_2,1513068175013,0
Staande_Lamp_3,1513069402004,0
Staande_Lamp_3,1513069380867,0
Staande_Lamp_3,1513070577612,1
Staande_Lamp_4,1513071254782,0
Staande_Lamp_5,1513068506574,1
Staande_Lamp_1,1513072454811,1
Staande_Lamp_2,1513071894813,0
Staande_Lamp_3,1513072644521,0
Staande_Lamp_3,1513075405760,1
Staande_Lamp_3,1513075408312,1
Staande_Lamp_4,1513072979558,1
Staande_Lamp_5,1513073143612,1
Staande_Lamp_1,1513076721732,1
Staande_Lamp_2,1513077788256,0
Staande_Lamp_3,1513076409115,0
Staande_Lamp_3,1513076486748,1
Staande_Lamp_3,1513078475070,0
Staande_Lamp_4,1513076616569,0
Staande_Lamp_5,1513075816861,1
Staande_Lamp_1,1513080285388,1
Staande_Lamp_2,1513080237344,1
Staande_Lamp_3,1513078725450,1
Staande_Lamp_3,1513080119399,0
Staande_Lamp_3,1513080993995,1
Staande_Lamp_4,1513081659418,0
Staande_Lamp_5,1513079366215,0
Staande_Lamp_1,1513084156448,1
Staande_Lamp_2,1513083764426,0
Staande_Lamp_3,1513084449625,0
Staande_Lamp_3,1513084902963,1
Staande_Lamp_3,1513085176854,1
Staande_Lamp_4,1513084740882,1
Staande_Lamp_5,1513084967409,0
Staande_Lamp_1,1513086899555,1
Staande_Lamp_2,1513087924945,0
Staande_Lamp_3,1513086595460,0
Staande_Lamp_3,1513088126458,1
Staande_Lamp_3,1513088111179,1
Staande_Lamp_4,1513089708288,1
Staande_Lamp_5,1513086435259,0
Staande_Lamp_1,1513091996835,1
Staande_Lamp_2,1513089922662,0
Staande_Lamp_3,1513091187558,0
Staande_Lamp_3,1513090823280,1
Staande_Lamp_3,1513093932935,0
Staande_Lamp_4,1513091277538,0
Staande_Lamp_5,1513092489988,0
Staande_Lamp_1,1513093661395,1
Staande_Lamp_2,1513093444899,0
Staande_Lamp_3,1513093813754,0
Staande_Lamp_3,1513096837942,1
Staande_Lamp_3,1513097376206,0
Staande_Lamp_4,1513096231735,1
Staande_Lamp_5,1513096318960,0
Staande_Lamp_1,1513098917386,0
Staande_Lamp_2,1513097048255,0
Staande_Lamp_3,1513097084192,1
Staande_Lamp_3,1513098677609,1
Staande_Lamp_3,1513101310172,1
Staande_Lamp_4,1513099191434,0
Staande_Lamp_5,1513097817988,1
Staande_Lamp_1,1513101375991,1
Staande_Lamp_2,1513102676434,1
Staande_Lamp_3,1513100117881,1
Staande_Lamp_3,1513103696624,1
Staande_Lamp_3,1513105467400,1
Staande_Lamp_4,1513102762253,0
Staande_Lamp_5,1513100943764,1
Staande_Lamp_1,1513104106658,1
Staande_Lamp_2,1513104420949,0
Staande_Lamp_3,1513104723762,0
Staande_Lamp_3,1513107647445,0
Staande_Lamp_3,1513107208450,1
Staande_Lamp_4,1513105290784,0
Staande_Lamp_5,1513106643651,0
Staande_Lamp_1,1513108667104,1
Staande_Lamp_2,1513107434778,0
Staande_Lamp_3,1513108654218,1
Staande_Lamp_3,1513110080935,0
Staande_Lamp_3,1513109781805,0
Staande_Lamp_4,1513111224897,1
Staande_Lamp_5,1513108869587,1
Staande_Lamp_1,1513112299636,0
Staande_Lamp_2,1513112754945,1
Staande_Lamp_3,1513111006033,1
Staande_Lamp_3,1513114608267,0
Staande_Lamp_3,1513114127162,1
Staande_Lamp_4,1513112949940,0
Staande_Lamp_5,1513112002145,1
Staande_Lamp_1,1513116785927,1
Staande_Lamp_2,1513116976877,1
Staande_Lamp_3,1513116440018,0
Staande_Lamp_3,1513116392579,1
Staande_Lamp_3,1513117684143,1
Staande_Lamp_4,1513118298320,0
Staande_Lamp_5,1513117482277,1
Staande_Lamp_1,1513119658132,0
Staande_Lamp_2,1513120375140,0
Staande_Lamp_3,1513118130977,1
Staande_Lamp_3,1513122231720,1
Staande_Lamp_3,1513123327391,0
Staande_Lamp_4,1513119375062,1
Staande_Lamp_5,1513119611442,0
Staande_Lamp_1,1513122506742,0
Staande_Lamp_2,1513123398105,1
Staande_Lamp_3,1513123349679,0
Staande_Lamp_3,1513125343227,1
Staande_Lamp_3,1513124981660,0
Staande_Lamp_4,1513125819189,1
Staande_Lamp_5,1513124477186,0
Staande_Lamp_1,1513127434166,0
Staande_Lamp_2,1513127721875,1
Staande_Lamp_3,1513126890626,0
Staande_Lamp_3,1513127144830,0
Staande_Lamp_3,1513128226107,1
Staande_Lamp_4,1513128708873,1
Staande_Lamp_5,1513126214014,0
Staande_Lamp_1,1513130414470,1
Staande_Lamp_2,1513130696150,1
Staande_Lamp_3,1513131359913,0
Staande_Lamp_3,1513131380949,0
Staande_Lamp_3,1513133413651,0
Staande_Lamp_4,1513130266835,1
Staande_Lamp_5,1513129537172,1
Staande_Lamp_1,1513132670895,1
Staande_Lamp_2,1513135459149,1
Staande_Lamp_3,1513133944312,0
Staande_Lamp_3,1513134431913,1
Staande_Lamp_3,1513137360457,0
Staande_Lamp_4,1513135491827,1
Staande_Lamp_5,1513135570295,0
Staande_Lamp_1,1513137688103,0
Staande_Lamp_2,1513136987622,0
Staande_Lamp_3,1513137572208,0
Staande_Lamp_3,1513139758152,0
Staande_Lamp_3,1513141118437,1
Staande_Lamp_4,1513138369806,1
Staande_Lamp_5,1513138362213,0
Staande_Lamp_1,1513141752479,0
Staande_Lamp_2,1513141240799,1
Staande_Lamp_3,1513140635288,1
Staande_Lamp_3,1513142926676,0
Staande_Lamp_3,1513143263173,0
Staande_Lamp_4,1513140925215,0
Staande_Lamp_5,1513140851886,0
Staande_Lamp_1,1513145036580,1
Staande_Lamp_2,1513144490225,0
Staande_Lamp_3,1513143540079,0
Staande_Lamp_3,1513145429416,1
Staande_Lamp_3,1513146440221,1
Staande_Lamp_4,1513147489978,1
Staande_Lamp_5,1513145169804,0
Staande_Lamp_1,1513147221870,1
Staande_Lamp_2,1513149240089,1
Staande_Lamp_3,1513147903760,0
Staande_Lamp_3,1513149130270,0
Staande_Lamp_3,1513149484968,0
Staande_Lamp_4,1513150920066,1
Staande_Lamp_5,1513149702698,1
Staande_Lamp_1,1513151526923,0
Staande_Lamp_2,1513151287859,1
Staande_Lamp_3,1513150787924,1
Staande_Lamp_3,1513151988529,0
Staande_Lamp_3,1513154519674,0
Staande_Lamp_4,1513151786260,1
Staande_Lamp_5,1513151513217,0
Staande_Lamp_1,1513155240405,1
Staande_Lamp_2,1513154383531,0
Staande_Lamp_3,1513156725018,1
Staande_Lamp_3,1513158008129,0
Staande_Lamp_3,1513158983943,0
Staande_Lamp_4,1513155814880,1
Staande_Lamp_5,1513155801625,1
Staande_Lamp_1,1513158248175,0
Staande_Lamp_2,1513160623589,1
Staande_Lamp_3,1513160044994,1
Staande_Lamp_3,1513159184665,1
Staande_Lamp_3,1513161522259,1
Staande_Lamp_4,1513159887020,1
Staande_Lamp_5,1513160415888,0
Staande_Lamp_1,1513162273137,1
Staande_Lamp_2,1513162721480,1
Staande_Lamp_3,1513162225271,1
Staande_Lamp_3,1513164221777,0
Staande_Lamp_3,1513165155130,0
Staande_Lamp_4,1513164933511,1
Staande_Lamp_5,1513163574747,0
Staande_Lamp_1,1513166802271,1
Staande_Lamp_2,1513166632219,1
Staande_Lamp_3,1513164915330,1
Staande_Lamp_3,1513168035751,1
Staande_Lamp_3,1513167676308,1
Staande_Lamp_4,1513168560408,1
Staande_Lamp_5,1513168264670,1
Staande_Lamp_1,1513170769013,1
Staande_Lamp_2,1513169759448,1
Staande_Lamp_3,1513171285644,0
Staande_Lamp_3,1513169985138,0
Staande_Lamp_3,1513172960573,1
Staande_Lamp_4,1513171317178,1
Staande_Lamp_5,1513169803740,0
Staande_Lamp_1,1513173643656,0
Staande_Lamp_2,1513174596955,1
Staande_Lamp_3,1513174996496,1
Staande_Lamp_3,1513175194401,0
Staande_Lamp_3,1513176169295,0
Staande_Lamp_4,1513174062900,1
Staande_Lamp_5,1513174391887,1
Staande_Lamp_1,1513178480076,0
Staande_Lamp_2,1513178161516,0
Staande_Lamp_3,1513178037627,1
Staande_Lamp_3,1513178146671,0
Staande_Lamp_3,1513178527061,1
Staande_Lamp_4,1513178016060,0
Staande_Lamp_5,1513179059427,1
Staande_Lamp_1,1513179761126,1
Staande_Lamp_2,1513180051108,1
Staande_Lamp_3,1513179455610,0
Staande_Lamp_3,1513181592231,1
Staande_Lamp_3,1513182096538,0
Staande_Lamp_4,1513182773696,1
Staande_Lamp_5,1513180676211,1
Staande_Lamp_1,1513183394706,1
Staande_Lamp_2,1513185015508,0
Staande_Lamp_3,1513184826239,0
Staande_Lamp_3,1513185852000,1
Staande_Lamp_3,1513186281060,1
Staande_Lamp_4,1513185904458,1
Staande_Lamp_5,1513183665965,1
Staande_Lamp_1,1513188081674,0
Staande_Lamp_2,1513187083601,1
Staande_Lamp_3,1513186600249,0
Staande_Lamp_3,1513190226592,0
Staande_Lamp_3,1513191302118,0
Staande_Lamp_4,1513189836817,0
Staande_Lamp_5,1513190019531,0
Staande_Lamp_1,1513190559537,1
Staande_Lamp_2,1513190589979,1
Staande_Lamp_3,1513190161340,1
Staande_Lamp_3,1513192041245,1
Staande_Lamp_3,1513193228132,1
Staande_Lamp_4,1513193642500,1
Staande_Lamp_5,1513193606577,0
Staande_Lamp_1,1513194801734,1
Staande_Lamp_2,1513195313634,0
Staande_Lamp_3,1513195111192,1
Staande_Lamp_3,1513195606230,1
Staande_Lamp_3,1513198030326,1
Staande_Lamp_4,1513196940178,0
Staande_Lamp_5,1513195786769,0
Staande_Lamp_1,1513200297869,1
Staande_Lamp_2,1513199776881,1
Staande_Lamp_3,1513197745755,0
Staande_Lamp_3,1513199469275,0
Staande_Lamp_3,1513202493364,1
Staande_Lamp_4,1513200266745,0
Staande_Lamp_5,1513200293461,0
Staande_Lamp_1,1513203336843,1
Staande_Lamp_2,1513201140066,1
Staande_Lamp_3,1513203341286,1
Staande_Lamp_3,1513202577437,0
Staande_Lamp_3,1513204256926,0
Staande_Lamp_4,1513204405466,1
Staande_Lamp_5,1513202981532,0
Staande_Lamp_1,1513205998215,1
Staande_Lamp_2,1513206139665,0
Staande_Lamp_3,1513204723168,0
Staande_Lamp_3,1513206359330,0
Staande_Lamp_3,1513208974589,1
Staande_Lamp_4,1513206985470,0
Staande_Lamp_5,1513207793438,0
Staande_Lamp_1,1513210479486,0
Staande_Lamp_2,1513208166151,0
Staande_Lamp_3,1513210720765,1
Staande_Lamp_3,1513210685196,1
Staande_Lamp_3,1513213397968,1
Staande_Lamp_4,1513211860041,0
Staande_Lamp_5,1513209238720,0
Staande_Lamp_1,1513214444760,1
Staande_Lamp_2,1513211972722,1
Staande_Lamp_3,1513213967628,1
Staande_Lamp_3,1513213071405,0
Staande_Lamp_3,1513215339709,1
Staande_Lamp_4,1513212948948,1
Staande_Lamp_5,1513213546431,0
Staande_Lamp_1,1513215403468,1
Staande_Lamp_2,1513216688202,0
Staande_Lamp_3,1513216587045,1
Staande_Lamp_3,1513218399773,0
Staande_Lamp_3,1513219702537,0
Staande_Lamp_4,1513218750200,1
Staande_Lamp_5,1513218468938,1
Staande_Lamp_1,1513220257394,1
Staande_Lamp_2,1513220445634,0
Staande_Lamp_3,1513220808181,1
Staande_Lamp_3,1513222959136,0
Staande_Lamp_3,1513224074771,1
Staande_Lamp_4,1513220208902,1
Staande_Lamp_5,1513220512468,0
Staande_Lamp_1,1513225014933,1
Staande_Lamp_2,1513222681111,1
Staande_Lamp_3,1513225028056,0
Staande_Lamp_3,1513226347330,0
Staande_Lamp_3,1513227508335,0
Staande_Lamp_4,1513226613432,0
Staande_Lamp_5,1513224182088,1
Staande_Lamp_1,1513226673003,0
Staande_Lamp_2,1513228888031,1
Staande_Lamp_3,1513227077491,0
Staande_Lamp_3,1513229791709,0
Staande_Lamp_3,1513230215991,0
Staande_Lamp_4,1513227810825,0
Staande_Lamp_5,1513228574320,0
